Equipment ID,Contractor 1,Equipment Designation,Specs Combi,Concat Data,Connector Conditions Concat,Estimated,Hyperlink,Index,Preview?,Max. Equipment Designation
4J0X79qbR21AqnAXrJIU7O,Havelsan AS,Turac,"Length, overall",1.82 m (5 ft 11 3/4 in),,,,188,preview,Turac
4J0X79qbR21AqnAXrJIU7O,Havelsan AS,Turac,Max payload,10 kg (22 lb) (nominal),,,https://customer.janes.com/display/JUAVA591-JUAV,188,preview,Turac
4J0X79qbR21AqnAXrJIU7O,Havelsan AS,Turac,Max T-O weight,47 kg (104 lb),,,https://customer.janes.com/display/JUAVA591-JUAV,188,preview,Turac
4J0X79qbR21AqnAXrJIU7O,Havelsan AS,Turac,Service ceiling,"4,000 m (13,125 ft)",,,https://customer.janes.com/display/JUAVA591-JUAV,188,preview,Turac
4J0X79qbR21AqnAXrJIU7O,Havelsan AS,Turac,"Width, overall",430 mm (1 ft 5 in) (rotor diameters),,,https://customer.janes.com/display/JUAVA591-JUAV,188,preview,Turac
4J0X79qbR21AqnAXrJIU7O,Havelsan AS,Turac,"Width, overall",430 mm (1 ft 5 in) (rotor diameters),,,,188,preview,Turac
4J0X79qbR21AqnAXrJIU7O,Havelsan AS,Turac,Wing span,4.2 m (13 ft 9 1/4 in),,,https://customer.janes.com/display/JUAVA591-JUAV,188,preview,Turac
4J0X79qbR21AqnAXrJIU7O,Havelsan AS,Turac,Wing span,4.2 m (13 ft 9 1/4 in),,,,188,preview,Turac
4J0X79qbR21AqnAXrJIU7O,Istanbul Technical University,Turac,Cruising speed,"46.7 kt (86.4 km/h, 53.7 mph)",,,https://customer.janes.com/display/JUAVA591-JUAV,188,preview,Turac
4J0X79qbR21AqnAXrJIU7O,Istanbul Technical University,Turac,Cruising speed,"46.7 kt (86.4 km/h, 53.7 mph)",,,,188,preview,Turac
4J0X79qbR21AqnAXrJIU7O,Istanbul Technical University,Turac,Endurance,1 hr 35 min (10 kg payload),,,,188,preview,Turac
4J0X79qbR21AqnAXrJIU7O,Istanbul Technical University,Turac,Endurance,2 hr 15 min (5 kg payload),,,,188,preview,Turac
4J0X79qbR21AqnAXrJIU7O,Istanbul Technical University,Turac,"Height, overall",1.05 m (3 ft 5 1/4 in),,,https://customer.janes.com/display/JUAVA591-JUAV,188,preview,Turac
4J0X79qbR21AqnAXrJIU7O,Istanbul Technical University,Turac,"Height, overall",1.05 m (3 ft 5 1/4 in),,,,188,preview,Turac
4J0X79qbR21AqnAXrJIU7O,Istanbul Technical University,Turac,"Length, overall",1.82 m (5 ft 11 3/4 in),,,https://customer.janes.com/display/JUAVA591-JUAV,188,preview,Turac
4J0X79qbR21AqnAXrJIU7O,Istanbul Technical University,Turac,"Length, overall",1.82 m (5 ft 11 3/4 in),,,,188,preview,Turac
4J0X79qbR21AqnAXrJIU7O,Istanbul Technical University,Turac,Max payload,10 kg (22 lb) (nominal),,,https://customer.janes.com/display/JUAVA591-JUAV,188,preview,Turac
4J0X79qbR21AqnAXrJIU7O,Istanbul Technical University,Turac,Max T-O weight,47 kg (104 lb),,,https://customer.janes.com/display/JUAVA591-JUAV,188,preview,Turac
4J0X79qbR21AqnAXrJIU7O,Istanbul Technical University,Turac,Service ceiling,"4,000 m (13,125 ft)",,,https://customer.janes.com/display/JUAVA591-JUAV,188,preview,Turac
4J0X79qbR21AqnAXrJIU7O,Istanbul Technical University,Turac,"Width, overall",430 mm (1 ft 5 in) (rotor diameters),,,https://customer.janes.com/display/JUAVA591-JUAV,188,preview,Turac
4J0X79qbR21AqnAXrJIU7O,Istanbul Technical University,Turac,"Width, overall",430 mm (1 ft 5 in) (rotor diameters),,,,188,preview,Turac
4J0X79qbR21AqnAXrJIU7O,Istanbul Technical University,Turac,Wing span,4.2 m (13 ft 9 1/4 in),,,https://customer.janes.com/display/JUAVA591-JUAV,188,preview,Turac
4J0X79qbR21AqnAXrJIU7O,Istanbul Technical University,Turac,Wing span,4.2 m (13 ft 9 1/4 in),,,,188,preview,Turac
4SrbARaUBSqJPEGCLMsgGy,UA Technology,UA-GAMMA,Cruising speed,"38 kt (70.4 km/h, 43.7 mph)",,,https://customer.janes.com/display/JUAVA884-JUAV,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,UA Technology,UA-GAMMA,Cruising speed,"38 kt (70.4 km/h, 43.7 mph)",,,,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,UA Technology,UA-GAMMA,Endurance,6 hr,,,,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,UA Technology,UA-GAMMA,"Length, overall",1.80 m (5 ft 10 3/4 in),,,https://customer.janes.com/display/JUAVA884-JUAV,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,UA Technology,UA-GAMMA,"Length, overall",1.80 m (5 ft 10 3/4 in),,,,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,UA Technology,UA-GAMMA,Max level speed,"86 kt (159 km/h, 99 mph)",,,https://customer.janes.com/display/JUAVA884-JUAV,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,UA Technology,UA-GAMMA,Max level speed,"86 kt (159 km/h, 99 mph)",,,,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,UA Technology,UA-GAMMA,Max payload,6 kg (13 lb),,,https://customer.janes.com/display/JUAVA884-JUAV,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,UA Technology,UA-GAMMA,Max T-O weight,16 kg (35 lb),,,https://customer.janes.com/display/JUAVA884-JUAV,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,UA Technology,UA-GAMMA,Operating altitude,"1,000 m (3,280 ft) (cruising, typical)",,,,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,UA Technology,UA-GAMMA,Operating altitude,"2,000 m (6,560 ft) (Max; cruising)",,,,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,UA Technology,UA-GAMMA,Range,"79.6 km (43 nm, 49.5 mi) (video)",,,https://customer.janes.com/display/JUAVA884-JUAV,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,UA Technology,UA-GAMMA,Range,"79.6 km (43 nm, 49.5 mi) (video)",,,,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,UA Technology,UA-GAMMA,Range,"200 km (108 nm, 124 mi) (maximum)",,,https://customer.janes.com/display/JUAVA884-JUAV,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,UA Technology,UA-GAMMA,Range,"200 km (108 nm, 124 mi) (maximum)",,,,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,UA Technology,UA-GAMMA,Service ceiling,"3,000 m (9,845 ft)",,,https://customer.janes.com/display/JUAVA884-JUAV,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,UA Technology,UA-GAMMA,Wing span,2.98 m (9 ft 9 1/4 in),,,https://customer.janes.com/display/JUAVA884-JUAV,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,UA Technology,UA-GAMMA,Wing span,2.98 m (9 ft 9 1/4 in),,,,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,Ukrinmash,UA-GAMMA,Cruising speed,"38 kt (70.4 km/h, 43.7 mph)",,,https://customer.janes.com/display/JUAVA884-JUAV,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,Ukrinmash,UA-GAMMA,Cruising speed,"38 kt (70.4 km/h, 43.7 mph)",,,,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,Ukrinmash,UA-GAMMA,Endurance,6 hr,,,,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,Ukrinmash,UA-GAMMA,"Length, overall",1.80 m (5 ft 10 3/4 in),,,https://customer.janes.com/display/JUAVA884-JUAV,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,Ukrinmash,UA-GAMMA,"Length, overall",1.80 m (5 ft 10 3/4 in),,,,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,Ukrinmash,UA-GAMMA,Max level speed,"86 kt (159 km/h, 99 mph)",,,https://customer.janes.com/display/JUAVA884-JUAV,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,Ukrinmash,UA-GAMMA,Max level speed,"86 kt (159 km/h, 99 mph)",,,,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,Ukrinmash,UA-GAMMA,Max payload,6 kg (13 lb),,,https://customer.janes.com/display/JUAVA884-JUAV,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,Ukrinmash,UA-GAMMA,Max T-O weight,16 kg (35 lb),,,https://customer.janes.com/display/JUAVA884-JUAV,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,Ukrinmash,UA-GAMMA,Operating altitude,"1,000 m (3,280 ft) (cruising, typical)",,,,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,Ukrinmash,UA-GAMMA,Operating altitude,"2,000 m (6,560 ft) (Max; cruising)",,,,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,Ukrinmash,UA-GAMMA,Range,"79.6 km (43 nm, 49.5 mi) (video)",,,https://customer.janes.com/display/JUAVA884-JUAV,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,Ukrinmash,UA-GAMMA,Range,"79.6 km (43 nm, 49.5 mi) (video)",,,,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,Ukrinmash,UA-GAMMA,Range,"200 km (108 nm, 124 mi) (maximum)",,,https://customer.janes.com/display/JUAVA884-JUAV,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,Ukrinmash,UA-GAMMA,Range,"200 km (108 nm, 124 mi) (maximum)",,,,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,Ukrinmash,UA-GAMMA,Service ceiling,"3,000 m (9,845 ft)",,,https://customer.janes.com/display/JUAVA884-JUAV,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,Ukrinmash,UA-GAMMA,Wing span,2.98 m (9 ft 9 1/4 in),,,https://customer.janes.com/display/JUAVA884-JUAV,189,preview,UA-GAMMA
4SrbARaUBSqJPEGCLMsgGy,Ukrinmash,UA-GAMMA,Wing span,2.98 m (9 ft 9 1/4 in),,,,189,preview,UA-GAMMA
0n0LhQ30Xnk26EBEXlHLzM,UAS Technologies Ltd,UAS40,Cruising speed,"41 kt (75.9 km/h, 47.2 mph)",,,https://customer.janes.com/display/JUAVA651-JUAV,190,preview,UAS40
0n0LhQ30Xnk26EBEXlHLzM,UAS Technologies Ltd,UAS40,Cruising speed,"41 kt (75.9 km/h, 47.2 mph)",,,,190,preview,UAS40
0n0LhQ30Xnk26EBEXlHLzM,UAS Technologies Ltd,UAS40,Endurance,24 hr,,,,190,preview,UAS40
0n0LhQ30Xnk26EBEXlHLzM,UAS Technologies Ltd,UAS40,Fuel with max payload,24 kg (53 lb),,,,190,preview,UAS40
0n0LhQ30Xnk26EBEXlHLzM,UAS Technologies Ltd,UAS40,"Length, overall",2.2 m (7 ft 2 1/2 in),,,https://customer.janes.com/display/JUAVA651-JUAV,190,preview,UAS40
0n0LhQ30Xnk26EBEXlHLzM,UAS Technologies Ltd,UAS40,"Length, overall",2.2 m (7 ft 2 1/2 in),,,,190,preview,UAS40
0n0LhQ30Xnk26EBEXlHLzM,UAS Technologies Ltd,UAS40,Max level speed,"72 kt (133 km/h, 82.9 mph)",,,https://customer.janes.com/display/JUAVA651-JUAV,190,preview,UAS40
0n0LhQ30Xnk26EBEXlHLzM,UAS Technologies Ltd,UAS40,Max level speed,"72 kt (133 km/h, 82.9 mph)",,,,190,preview,UAS40
0n0LhQ30Xnk26EBEXlHLzM,UAS Technologies Ltd,UAS40,Max T-O weight,49 kg (108 lb),,,https://customer.janes.com/display/JUAVA651-JUAV,190,preview,UAS40
0n0LhQ30Xnk26EBEXlHLzM,UAS Technologies Ltd,UAS40,Range,"100 km (54 nm, 62.1 mi) (maximum)",,,https://customer.janes.com/display/JUAVA651-JUAV,190,preview,UAS40
0n0LhQ30Xnk26EBEXlHLzM,UAS Technologies Ltd,UAS40,Range,"100 km (54 nm, 62.1 mi) (maximum)",,,,190,preview,UAS40
0n0LhQ30Xnk26EBEXlHLzM,UAS Technologies Ltd,UAS40,Service ceiling,"4,875 m (16,000 ft)",,,https://customer.janes.com/display/JUAVA651-JUAV,190,preview,UAS40
0n0LhQ30Xnk26EBEXlHLzM,UAS Technologies Ltd,UAS40,Weight empty,25 kg (55 lb),,,https://customer.janes.com/display/JUAVA651-JUAV,190,preview,UAS40
0n0LhQ30Xnk26EBEXlHLzM,UAS Technologies Ltd,UAS40,Wing span,5.8 m (19 ft 1/4 in),,,https://customer.janes.com/display/JUAVA651-JUAV,190,preview,UAS40
0n0LhQ30Xnk26EBEXlHLzM,UAS Technologies Ltd,UAS40,Wing span,5.8 m (19 ft 1/4 in),,,,190,preview,UAS40
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Cruising speed,"38 kt (70.4 km/h, 43.7 mph) (Eagle Eye P1T)",,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Cruising speed,"38 kt (70.4 km/h, 43.7 mph) (Eagle Eye P1T)",,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Cruising speed,"43 kt (79.6 km/h, 49.5 mph) (Eagle Eye PI)",,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Cruising speed,"43 kt (79.6 km/h, 49.5 mph) (Eagle Eye PI)",,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Cruising speed,"64.8 kt (120 km/h, 74.6 mph)",,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Cruising speed,"64.8 kt (120 km/h, 74.6 mph)",,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Cruising speed,"65 kt (120 km/h, 74.8 mph) (Eagle Eye PII)",,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Cruising speed,"65 kt (120 km/h, 74.8 mph) (Eagle Eye PII)",,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Endurance,1 hr (Eagle Eye P1T),,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Endurance,3 hr (Eagle Eye PI),,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Endurance,4 hr (Eagle Eye PII),,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Endurance,6 hr 0 min,,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,"Height, overall",1.2 m (3 ft 11 1/4 in),,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,"Height, overall",1.2 m (3 ft 11 1/4 in),,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,"Length, overall",3.12 m (10 ft 2 3/4 in) (Eagle Eye P1T),,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,"Length, overall",3.12 m (10 ft 2 3/4 in) (Eagle Eye P1T),,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,"Length, overall",3.81 m (12 ft 6 in) (Eagle Eye PI),,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,"Length, overall",3.81 m (12 ft 6 in) (Eagle Eye PI),,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,"Length, overall",4 m (13 ft 1 1/2 in),,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,"Length, overall",4 m (13 ft 1 1/2 in),,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,"Length, overall",4.0 m (13 ft 1 1/2 in),,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,"Length, overall",4.0 m (13 ft 1 1/2 in),,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Max level speed,"64 kt (119 km/h, 73.6 mph) (Eagle Eye PI)",,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Max level speed,"64 kt (119 km/h, 73.6 mph) (Eagle Eye PI)",,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Max level speed,"70 kt (130 km/h, 80.6 mph) (Eagle Eye P1T)",,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Max level speed,"70 kt (130 km/h, 80.6 mph) (Eagle Eye P1T)",,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Max level speed,"81 kt (150 km/h, 93.2 mph)",,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Max level speed,"81 kt (150 km/h, 93.2 mph)",,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Max level speed,"81 kt (150 km/h, 93.2 mph) (Eagle Eye PII)",,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Max level speed,"81 kt (150 km/h, 93.2 mph) (Eagle Eye PII)",,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Max payload,30 kg (66 lb) (Eagle Eye PI),,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Max payload,40 kg (88 lb) (Eagle Eye PII),,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Max T-O weight,40 kg (88 lb) (Eagle Eye P1T),,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Max T-O weight,130 kg (287 lb) (Eagle Eye PI),,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Max T-O weight,175 kg (386 lb) (Eagle Eye PII),,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Max T-O weight,200 kg (441 lb) (approximate value),,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Radius of operation,"79.6 km (43 nm, 49.4 mi) (mission; Eagle Eye PI)",,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Radius of operation,"79.6 km (43 nm, 49.4 mi) (mission; Eagle Eye PI)",,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Radius of operation,"100 km (54 nm, 62.1 mi) (mission; Eagle Eye PII)",,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Radius of operation,"100 km (54 nm, 62.1 mi) (mission; Eagle Eye PII)",,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Radius of operation,"150 km (81 nm, 93.2 mi) (tactical)",,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Radius of operation,"150 km (81 nm, 93.2 mi) (tactical)",,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Radius of operation,"350 km (189 nm, 217 mi) (strategic)",,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Radius of operation,"350 km (189 nm, 217 mi) (strategic)",,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Range,"150 km (81 nm, 93.2 mi)",,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Range,"150 km (81 nm, 93.2 mi)",,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Service ceiling,"3,000 m (9,845 ft)",,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Service ceiling,"3,050 m (10,000 ft) (Eagle Eye PI)",,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Service ceiling,"3,050 m (10,000 ft) (Eagle Eye PII)",,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Service ceiling,"457 m (1,500 ft) (Eagle Eye P1T)",,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,T-O run,200 m (656 ft) (Eagle Eye P1T),,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,T-O run,300 m (984 ft) (Eagle Eye PI),,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,T-O run,"400 m (1,310 ft) (Eagle Eye PII)",,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Wing span,3.48 m (11 ft 5 in) (Eagle Eye P1T),,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Wing span,3.48 m (11 ft 5 in) (Eagle Eye P1T),,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Wing span,5.5 m (18 ft 1/2 in),,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Wing span,5.5 m (18 ft 1/2 in),,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Wing span,5.00 m (16 ft 4 3/4 in) (Eagle Eye PI),,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Wing span,5.00 m (16 ft 4 3/4 in) (Eagle Eye PI),,,,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Wing span,5.72 m (18 ft 9 1/4 in) (Eagle Eye PII),,,https://customer.janes.com/display/JUAVA844-JUAV,191,preview,Uqab
4kaXXK4S6O3pewVtn9ywow,Global Industrial & Defence Solutions,Uqab,Wing span,5.72 m (18 ft 9 1/4 in) (Eagle Eye PII),,,,191,preview,Uqab
5mmB9HnqW1BT0wijyqrEmw,Quantum Systems GmbH,Vector,Cruising speed,"39 kt (72.2 km/h, 44.9 mph) (max)",,,https://customer.janes.com/display/JUAVB114-JUAV,192,preview,Vector
5mmB9HnqW1BT0wijyqrEmw,Quantum Systems GmbH,Vector,Cruising speed,"39 kt (72.2 km/h, 44.9 mph) (max)",,,,192,preview,Vector
5mmB9HnqW1BT0wijyqrEmw,Quantum Systems GmbH,Vector,Endurance,3 hr 0 min (max),,,,192,preview,Vector
5mmB9HnqW1BT0wijyqrEmw,Quantum Systems GmbH,Vector,"Length, overall",1.63 m (5 ft 4 1/4 in),,,https://customer.janes.com/display/JUAVB114-JUAV,192,preview,Vector
5mmB9HnqW1BT0wijyqrEmw,Quantum Systems GmbH,Vector,"Length, overall",1.63 m (5 ft 4 1/4 in),,,,192,preview,Vector
5mmB9HnqW1BT0wijyqrEmw,Quantum Systems GmbH,Vector,Max T-O weight,8.5 kg (19 lb),,,,192,preview,Vector
5mmB9HnqW1BT0wijyqrEmw,Quantum Systems GmbH,Vector,Range,"35 km (18.89 nm, 21.7 mi) (Datalink)",,,https://customer.janes.com/display/JUAVB114-JUAV,192,preview,Vector
5mmB9HnqW1BT0wijyqrEmw,Quantum Systems GmbH,Vector,Range,"35 km (18.89 nm, 21.7 mi) (Datalink)",,,,192,preview,Vector
5mmB9HnqW1BT0wijyqrEmw,Quantum Systems GmbH,Vector,Range,"180 km (97.19 nm, 112 mi) (flight range @ 17 m/s cruise speed)",,,https://customer.janes.com/display/JUAVB114-JUAV,192,preview,Vector
5mmB9HnqW1BT0wijyqrEmw,Quantum Systems GmbH,Vector,Range,"180 km (97.19 nm, 112 mi) (flight range @ 17 m/s cruise speed)",,,,192,preview,Vector
5mmB9HnqW1BT0wijyqrEmw,Quantum Systems GmbH,Vector,Wing span,2.8 m (9 ft 2 1/4 in),,,https://customer.janes.com/display/JUAVB114-JUAV,192,preview,Vector
5mmB9HnqW1BT0wijyqrEmw,Quantum Systems GmbH,Vector,Wing span,2.8 m (9 ft 2 1/4 in),,,,192,preview,Vector
4v0AENCKXKASqhXHXvRqry,ST Engineering,Veloce 15,Endurance,3 hr 0 min (max),,,,193,preview,Veloce 15
4v0AENCKXKASqhXHXvRqry,ST Engineering,Veloce 15,Max operating speed,"40 kt (74.1 km/h, 46 mph) (max)",,,,193,preview,Veloce 15
4v0AENCKXKASqhXHXvRqry,ST Engineering,Veloce 15,Max T-O weight,17 kg (37 lb),,,https://customer.janes.com/display/JUAVB122-JUAV,193,preview,Veloce 15
4v0AENCKXKASqhXHXvRqry,ST Engineering,Veloce 15,Operating altitude,"610 m (2,000 ft) (max)",,,,193,preview,Veloce 15
