 time, distance, velocity_smooth,                 pace,       lat,       lng, altitude
10612, 120460.4,           11.24,  0.09082652134422771, 41.298525, 19.851045,    191.1
10613, 120471.3,           11.18,  0.09124087591240392,  41.29862, 19.851015,    191.4
10614, 120481.7,            11.1,  0.09033423667570246, 41.298711, 19.850977,    191.7
10615, 120492.6,           10.86,  0.09090909090909091, 41.298801, 19.850926,    191.9
10616, 120502.6,           10.58,  0.09107468123861324, 41.298884, 19.850871,    192.1
10617, 120514.3,           10.78,  0.09066183136899127, 41.298972, 19.850798,    192.3
10618,   120525,           10.74,  0.09017132551848986,  41.29905, 19.850717,    192.5
10619, 120536.9,           11.04,  0.08955223880597016, 41.299128, 19.850623,    192.6
10620, 120548.3,           11.14,   0.0892857142857246, 41.299204, 19.850532,    192.7
10621, 120559.5,           11.38,  0.08763388510224202, 41.299277, 19.850438,    192.9
10622, 120570.7,           11.28,  0.08763388510224202, 41.299353, 19.850349,      193
10623, 120582.2,           11.44,  0.08653846153846154, 41.299428, 19.850257,      193
10624, 120593.4,            11.3,   0.0867052023121363,   41.2995, 19.850161,    193.1
10625, 120605.3,            11.4,  0.08620689655172895, 41.299569, 19.850054,    193.2
10626,   120617,            11.5,  0.08555133079848146, 41.299639, 19.849949,    193.3
10627,   120629,           11.66,  0.08490566037735849, 41.299713, 19.849845,    193.4
10628, 120640.7,            11.7,  0.08458646616540659, 41.299785, 19.849742,    193.7
10629, 120652.7,           11.86,  0.08426966292134601, 41.299858, 19.849635,      194
10630, 120664.7,           11.88,  0.08474576271186672, 41.299932, 19.849531,    194.3
10631, 120676.7,           11.94,  0.08498583569405567, 41.300007, 19.849427,    194.6
10632, 120688.6,           11.92,  0.08547008547008311, 41.300081, 19.849327,    194.9
10633, 120700.2,            11.9,  0.08547008547008311, 41.300155, 19.849232,    195.2
10634, 120711.5,           11.76,  0.08604206500955544, 41.300231, 19.849139,    195.5
10635, 120722.9,           11.64,   0.0862895493767953, 41.300308, 19.849049,    195.8
10636, 120734.3,           11.52,  0.08695652173913043, 41.300382, 19.848951,    196.1
10637,   120746,           11.48,  0.08712487899323344, 41.300453, 19.848849,    196.3
10638, 120757.3,           11.42,   0.0862895493767953,  41.30052, 19.848748,    196.6
10639,   120769,            11.5,  0.08514664143803452,  41.30058, 19.848635,    196.7
10640, 120780.2,           11.46,  0.08434864104966278, 41.300636,  19.84852,    196.8
10641, 120791.9,           11.52,    0.084033613445385, 41.300688, 19.848396,      197
10642, 120804.5,            11.7,  0.08379888268156878, 41.300743, 19.848266,      197
10643, 120817.2,           11.98,  0.08287292817680224, 41.300803,  19.84814,    197.1
10644, 120829.6,           12.12,  0.08256880733944955,  41.30086, 19.848017,    197.2
10645, 120841.4,           12.24,  0.08174386920980493, 41.300917, 19.847896,    197.3
10646, 120853.4,            12.3,  0.08108108108108107, 41.300976, 19.847775,    197.4
10647, 120865.9,           12.28,  0.08086253369272026, 41.301032, 19.847647,    197.5
10648,   120878,           12.16,  0.08086253369272026, 41.301089, 19.847523,    197.6
10649, 120890.3,           12.14,  0.08078994614004012, 41.301146, 19.847395,    197.8
10650, 120902.9,            12.3,  0.07992007992007527, 41.301207, 19.847267,      198
10651, 120915.8,           12.48,  0.07968127490039148, 41.301276, 19.847144,    198.1
10652, 120928.5,           12.52,  0.07905138339921176, 41.301348, 19.847026,    198.2
10653,   120941,            12.6,  0.07835455435847878, 41.301429, 19.846922,    198.2
10654, 120953.5,           12.64,  0.07812499999999334, 41.301515, 19.846823,    198.3
10655, 120966.3,           12.68,  0.07766990291262135,  41.30161, 19.846733,    198.4
10656, 120979.2,           12.68,  0.07677543186180637, 41.301711, 19.846656,    198.5
10657, 120992.4,           12.78,   0.0761904761904762, 41.301817, 19.846583,    198.6
10658, 121005.3,           12.86,  0.07540056550423714, 41.301921, 19.846511,    198.6
10659, 121018.8,           13.06,  0.07540056550424748, 41.302027, 19.846433,    198.7
10660, 121032.7,           13.28,  0.07462686567164381, 41.302131, 19.846345,    198.8
10661,   121046,           13.36,  0.07434944237917814,  41.30223, 19.846257,    198.8
10662, 121059.6,           13.44,  0.07359705611775726, 41.302334, 19.846176,    198.8
10663, 121072.4,           13.42,  0.07259528130671698, 41.302436,   19.8461,    198.8
10664, 121086.4,           13.52,  0.07259528130671698, 41.302543, 19.846017,    198.7
10665,   121100,           13.46,  0.07130124777183786, 41.302652, 19.845938,    198.7
10666,   121114,            13.6,  0.07042253521127302, 41.302764, 19.845859,    198.5
10667,   121129,           13.88,  0.06944444444444244, 41.302881, 19.845778,    198.3
10668, 121142.9,            14.1,  0.06842619745845357, 41.302996, 19.845698,    198.1
10669, 121158.2,           14.36,   0.0670498084291225, 41.303117, 19.845616,    197.7
10670, 121173.2,           14.64,  0.06635071090047394, 41.303238, 19.845531,    197.3
10671, 121188.7,           14.94,  0.06585136406396809, 41.303361, 19.845447,      197
10672, 121204.4,           15.08,  0.06481481481481481, 41.303486, 19.845361,    196.7
10673, 121219.5,           15.32,  0.06457564575645236, 41.303607, 19.845275,    196.5
10674, 121235.3,           15.42,  0.06451612903225806, 41.303733, 19.845187,    196.2
10675, 121250.9,           15.54,  0.06463527239150334, 41.303855, 19.845098,      196
10676, 121266.6,           15.58,  0.06475485661424259, 41.303976, 19.845005,    195.8
10677, 121281.7,           15.46,  0.06457564575646103, 41.304097, 19.844919,    195.8
10678,   121297,            15.5,  0.06457564575646103, 41.304219, 19.844831,    195.8
10679, 121312.5,           15.44,  0.06463527239150334, 41.304342,  19.84475,    195.8
10680, 121327.9,            15.4,  0.06463527239151202, 41.304469,  19.84467,    195.9
10681, 121343.7,           15.42,  0.06427915518824094, 41.304595, 19.844583,      196
10682, 121359.2,            15.5,  0.06457564575646103,  41.30472, 19.844493,    196.1
10683, 121374.9,           15.58,  0.06463527239150334, 41.304834, 19.844384,    196.4
10684, 121390.6,           15.62,  0.06505576208178086, 41.304938, 19.844262,    196.6
10685, 121405.4,            15.5,  0.06591337099811857, 41.305031, 19.844131,    196.8
10686, 121420.8,           15.42,  0.06616257088846698, 41.305118, 19.843993,    196.9
10687, 121435.5,           15.26,  0.06692160611854311, 41.305194,  19.84385,    196.9
10688, 121449.9,              15,  0.06756756756757326, 41.305268, 19.843705,    196.8
10689,   121465,           14.88,  0.06717850287907119,  41.30534, 19.843552,    196.6
10690, 121479.5,           14.82,  0.06653992395437447, 41.305409, 19.843406,    196.4
10691, 121494.2,           14.68,   0.0655430711610469, 41.305492, 19.843266,    196.2
10692, 121509.6,           14.82,  0.06422018348623854, 41.305584, 19.843125,    195.9
10693,   121526,           15.22,  0.06340579710145262, 41.305679, 19.842977,    195.5
10694, 121542.3,           15.46, 0.062333036509348336, 41.305776,  19.84283,    195.1
10695, 121558.9,           15.88,  0.06140350877192983, 41.305873, 19.842681,    194.7
10696, 121575.4,           16.24,  0.06081668114683345, 41.305972, 19.842536,    194.4
10697, 121591.8,           16.44,  0.06086956521739131, 41.306072, 19.842391,      194
10698, 121608.2,           16.44,  0.06044905008635426, 41.306174, 19.842249,    193.7
10699, 121624.7,           16.48,  0.06029285099052239, 41.306274, 19.842103,    193.5
10700,   121641,           16.42,  0.06024096385541565, 41.306371, 19.841957,    193.2
10701, 121658.1,           16.54,  0.05940594059405941, 41.306474, 19.841807,    192.8
10702,   121675,           16.64,  0.05905511811023284, 41.306576, 19.841662,    192.4
10703, 121691.6,           16.68,   0.0587084148728001, 41.306682, 19.841516,    192.1
10704, 121709.2,            16.9,  0.05923000987167512, 41.306794, 19.841366,    191.8
10705, 121726.3,           17.06,  0.06013745704467654, 41.306905, 19.841221,    191.5
10706, 121743.2,           17.02,  0.06172839506173156, 41.307009, 19.841075,    191.3
10707, 121759.4,           16.88,  0.06346328195830225, 41.307108, 19.840932,      191
10708, 121774.5,           16.58,  0.06685768863419479, 41.307197, 19.840799,    190.7
10709, 121788.4,           15.84,  0.07346189164371375, 41.307284, 19.840677,    190.4
10710, 121801.9,           15.12,  0.07874015748031045, 41.307375, 19.840573,    189.9
10711, 121813.9,           14.14,  0.08064516129031837, 41.307474, 19.840505,    189.4
10712, 121824.8,           13.08,  0.08466603951081611, 41.307567, 19.840455,    189.4
10713, 121835.2,           12.14,  0.08806262230920016, 41.307646, 19.840379,    189.4
10714, 121844.8,           11.28,  0.08984725965857807, 41.307692, 19.840274,    189.4
10715, 121854.8,           10.58,  0.09049773755656108, 41.307709, 19.840153,    189.4
10716, 121865.7,           10.36,  0.08968609865470852, 41.307691,  19.84003,    189.3
10717, 121876.7,           10.38,   0.0894632206759521, 41.307657, 19.839906,    189.3
10718, 121888.1,           10.58,  0.08637236084453216, 41.307631, 19.839772,    189.2
10719, 121899.7,           10.98,  0.08287292817680224, 41.307618, 19.839635,    189.1
10720, 121912.4,           11.52,  0.07827788649706681, 41.307617, 19.839482,      189
10721, 121925.4,           11.94,   0.0750469043151929, 41.307626, 19.839325,      189
10722, 121939.4,           12.54,   0.0730593607305936, 41.307637, 19.839159,    188.9
10723, 121953.4,           13.06,  0.07092198581560101, 41.307645, 19.838989,    188.9
10724, 121967.9,           13.64,  0.06993006993006586, 41.307651, 19.838815,    188.9
10725, 121983.3,           14.18,   0.0684931506849237, 41.307666, 19.838635,    188.8
10726, 121997.6,           14.44,  0.06756756756756377, 41.307701, 19.838467,    188.8
10727, 122012.5,           14.62,  0.06647673314339797, 41.307754, 19.838303,    188.6
10728, 122027.6,           14.84,  0.06566604127579379, 41.307828,  19.83815,    188.3
10729,   122043,           15.02,  0.06572769953051644, 41.307922, 19.838015,      188
10730, 122058.7,           15.08,  0.06499535747446786, 41.308025, 19.837891,    187.5
10731, 122074.5,           15.38,  0.06451612903225806, 41.308133, 19.837772,    186.8
10732, 122089.8,           15.46,  0.06352087114337736, 41.308243, 19.837662,    186.1
10733, 122105.3,           15.54, 0.062333036509348336, 41.308361, 19.837559,    185.3
10734,   122121,            15.6, 0.061782877316856305, 41.308485, 19.837462,    184.4
10735, 122137.8,           15.82,  0.06097560975609602, 41.308623, 19.837377,    183.5
10736, 122155.3,           16.16,   0.0591715976331395, 41.308768, 19.837306,    182.7
10737,   122172,           16.44,  0.05774783445621113, 41.308914, 19.837247,      182
10738, 122189.3,            16.8,  0.05714285714285714, 41.309065, 19.837195,    181.3
10739, 122206.7,           17.14,  0.05708848715509513, 41.309218,  19.83714,    180.7
10740, 122224.9,           17.42,  0.05671077504725742, 41.309373, 19.837077,    180.2
10741, 122242.8,            17.5, 0.056497175141244485, 41.309523, 19.837005,    179.7
10742, 122260.4,           17.68, 0.056338028169014086, 41.309672, 19.836931,    179.2
10743, 122277.8,            17.7,   0.0563909774436044,  41.30982, 19.836861,    178.8
10744, 122295.5,           17.76,  0.05612722170252878, 41.309969, 19.836789,    178.4
10745, 122313.2,           17.66,  0.05550416281220793,  41.31012,  19.83672,    177.9
10746, 122331.3,            17.7, 0.054644808743167954, 41.310276, 19.836655,    177.4
10747, 122349.7,           17.86, 0.053811659192825115, 41.310434,  19.83659,    176.9
10748, 122368.5,           18.14,  0.05309734513274337, 41.310597, 19.836524,      176
10749, 122387.6,           18.42,  0.05244755244755512,  41.31076, 19.836452,      175
10750,   122407,           18.76,  0.05194805194805195, 41.310925, 19.836377,      174
10751, 122426.2,           18.98,  0.05136986301369735, 41.311084, 19.836287,      173
10752, 122445.7,            19.2,  0.05106382978723405, 41.311241, 19.836183,      172
10753, 122465.2,           19.34,  0.05067567567567816, 41.311397, 19.836071,      171
10754, 122485.3,           19.54,  0.05033557046979989, 41.311553, 19.835955,    169.9
10755, 122505.1,           19.62, 0.049833887043185754, 41.311711, 19.835841,    168.7
10756, 122525.4,           19.84, 0.049554013875119596, 41.311868, 19.835722,    167.4
10757, 122545.4,           19.94,  0.04930966469428291, 41.312026, 19.835605,    166.2
10758, 122566.1,           20.18,  0.04873294346978972, 41.312188, 19.835486,    164.9
10759, 122586.7,           20.28,  0.04784688995215311, 41.312351, 19.835365,    163.6
10760, 122607.7,           20.52,  0.04703668861712007, 41.312518,  19.83524,    162.3
10761, 122629.9,            20.9,  0.04655493482309377, 41.312689, 19.835112,    160.8
10762, 122651.7,           21.26,  0.04587155963302752, 41.312859, 19.834983,    159.3
10763, 122673.5,           21.48, 0.045126353790612535, 41.313034, 19.834859,    157.9
10764, 122695.7,            21.8, 0.045126353790612535, 41.313216,  19.83474,      160
10765, 122718.5,           22.16,  0.04520795660035929,  41.31341,  19.83465,    157.7
10766, 122740.7,           22.16, 0.045495905368519246, 41.313607, 19.834605,    155.2
10767, 122762.3,           22.12, 0.046210720887247085,   41.3138,   19.8346,    152.9
10768, 122783.4,           21.98,  0.04712535344014822, 41.313989, 19.834605,    150.6
10769, 122803.9,           21.64,  0.04748338081671284, 41.314175, 19.834591,    148.3
10770, 122824.6,           21.22,  0.04730368968779695, 41.314362, 19.834552,    147.4
10771,   122846,           21.06,  0.04708097928436395, 41.314547, 19.834484,    146.3
10772,   122868,           21.14, 0.046296296296296294,  41.31473, 19.834393,    144.8
10773, 122889.6,           21.24, 0.045745654162859396,  41.31491, 19.834288,    143.3
10774, 122911.9,            21.6,  0.04516711833785123, 41.315091, 19.834174,    141.7
10775, 122933.9,           21.86,  0.04484304932735426,  41.31527, 19.834055,    140.2
10776, 122956.7,           22.14,  0.04432624113475635, 41.315455, 19.833938,    138.8
10777, 122979.5,            22.3, 0.044130626654897365, 41.315641, 19.833824,    137.4
10778, 123002.4,           22.56,  0.04378283712784142, 41.315831, 19.833716,    136.1
10779, 123025.2,           22.66,  0.04370629370629037,  41.31602, 19.833608,      135
10780, 123048.1,           22.84, 0.043859649122807015,  41.31621, 19.833499,      134
10781, 123071.1,           22.88,  0.04405286343612335,   41.3164, 19.833393,    132.6
10782, 123093.5,            22.8,  0.04472271914132263, 41.316588, 19.833288,    131.3
10783, 123115.9,            22.7, 0.045495905368519246, 41.316777, 19.833197,    130.6
10784,   123137,           22.36,  0.04616805170822287, 41.316959, 19.833119,    129.9
